id,commentText,Labels,stopwords,upper,hastags,word_count,char_count,avg_word,numerics
Ugw4caI_9BP5Gu84BHV4AaABAg,nyc maa ji bahut tasty hai,5,0,0,0,6,26,3.5,0
Ugy7x7sYgPo0KMlQVtZ4AaABAg,tnx lot mem tody order aloo k paratha tho maine apke video dekhke try karenge thank much,1,4,0,0,17,88,4.235294118,0
UgwOVoRCLRI_9LqBKJd4AaABAg,you awesome  your recipes soo good,4,2,0,0,7,34,4.666666667,0
UgyCqictySO4cHqX-5l4AaABAg,niceeee,3,0,0,0,1,7,7,0
Ugw0hDrVMwn913s5LcR4AaABAg,nice,3,1,0,0,1,4,4,0
Ugwwzpc75mDQzheM59h4AaABAg,thank u ji i try,1,1,1,0,5,16,2.4,0
UgyEzacxjW_tl6z8lC94AaABAg,you best online chef whole world simply amazing i love hindi too,4,5,1,0,12,64,4.416666667,0
Ugx-wTF9unasfu-r-Y14AaABAg,i tried recipe comes delicious,2,5,1,0,5,30,5.2,0
UgySh5WJrK0SYNBG19p4AaABAg,thank u nisha mam u r recipe nice,5,2,0,0,8,33,3.25,0
UgypWjWf-efDq_GCeWh4AaABAg,what use record videos,6,3,0,0,4,22,4.75,0
Ugw8N6M9plXvnkgFq5Z4AaABAg,nice,3,0,0,0,1,4,4,0
UgzprpR68FZLOUshVq14AaABAg,bahut acchi hay ap ke resepi bahut acchi tarha samjatei hay,4,0,0,0,11,59,4.454545455,0
UgymfLUBnUkyBEaWHa14AaABAg,porotta style also sweet,4,2,0,0,4,24,5.25,0
UgxitXbnn0kNvu4Vag54AaABAg,yummy,2,0,0,0,1,5,5,0
UgwkZgIQqHXqYgq0AFZ4AaABAg,this woman talented much respect pakistan,4,2,0,0,6,41,6,0
UgwUrf2gTKztOPvkMVl4AaABAg,nice video mamthank u much n love u,5,1,0,0,8,35,3.5,0
UgyRk4eQR5r-itFWNbZ4AaABAg,hello maam you fantastic teacher i love recipesthank patiently explaining every detail recipes god bless you ,5,8,1,0,17,109,5.8125,0
UgwxNhZ3tyJpmKg0XwR4AaABAg,nisha  great,4,2,0,0,3,12,5,0
UgyV_gu9em6jn7990zV4AaABAg,mem aaj hamne aloo ke parante banye te bahut testy bane te thank mem,5,1,0,0,14,68,3.928571429,0
Ugx2nblMINdjTUzbSTl4AaABAg,i get recipe aloo paratha,6,4,1,0,5,25,4.2,0
Ugy3ClShH0aIeNIYZVN4AaABAg,very nice pratha,2,1,0,0,3,16,4.666666667,0
UgzU4oMmr7GlY8QyYzd4AaABAg,i like recipe nicethank much,5,9,1,0,5,28,4.8,0
UghfvuAby6yW5HgCoAEC,wow nice mam,3,1,0,0,3,12,3.333333333,0
Ugx8QuGVJ8LTePO3-nh4AaABAg,fabrit aloo paratha app banate hue dekh mu pani agaya,6,2,0,0,10,53,4.4,0
Ugzqpyz_O1ZM0zcGHWF4AaABAg,nice video i like ,3,1,1,0,5,18,3.5,0
Ugz-ZSrnKCLHy1MLQCB4AaABAg,so nice way teaching love style,4,2,0,0,6,31,4.333333333,0
UgwClm5BcQKIINhDLH54AaABAg,awesome,3,0,0,0,1,7,7,0
UgyQAg5mEVP09cuSb-p4AaABAg,thanks,1,0,0,0,1,6,6,0
UgySuiSgB_vqNJJAhH14AaABAg,namastae nisha aunty thanks lot helping make aalo ke paratha i sister trying first time,1,6,1,0,15,87,4.866666667,0
Ugxrn0KIGmF-SMhHUyt4AaABAg,yummy ,2,1,0,0,2,6,5,0
UgyBsXrpTT5uFx0a1F94AaABAg,yeeee mene bnaye apne hatho se tnx aunty,1,0,0,0,8,40,4.125,0
UgxIGqBBbxxboAl1AtJ4AaABAg,it looks good i wish speak inglish understand make copy,6,7,1,0,10,55,4.6,0
UgyBJXk3LYcP0a92CTd4AaABAg,nice nisha mam,3,0,0,0,3,14,4,0
Ugyv8LXjzteMCPEUD-R4AaABAg,hi mam aloo paratha kea sath kon si sabzi serve karoo ,7,0,0,0,12,54,3.909090909,0
UgxL7jFU0KCPbN2Trb94AaABAg,hello dear nice easy now thank ,1,4,0,0,7,31,4.166666667,0
Ugym1hdIZxgG5d_tIQR4AaABAg,yummy paratha,2,0,0,0,2,13,6,0
UgwJktzGPuXXiT6fOgB4AaABAg,mam great see u make awesome dishes n learn u,4,3,0,0,10,45,3.6,0
UgySt6ayntYF5oVlc_d4AaABAg,i try maam thnxxx,1,1,1,0,4,17,3.5,0
UgyOXebPNPtCVEgqFld4AaABAg,thanks lot maam,1,1,0,0,3,15,4.333333333,0
Ugx1cPftWCQQao3IhkB4AaABAg,nice easy receipe maam  bahot achhe se shikhate ho aapi loved itthank much,5,4,0,0,14,74,4.692307692,0
UgyAoOgqcVRXnoLFZ-p4AaABAg,nicei liked recipe easy,5,3,0,0,4,23,5,0
UgxP24EKk5CA1djq14V4AaABAg,super thanks lot mam,5,0,0,0,4,20,4.25,0
Ugzp54YikCW28moFViN4AaABAg, i want eat paratha wild way mannnn,6,4,1,0,8,35,4,0
UgyGVdXehWApbBKHvJ94AaABAg,sorry mam mujhe ye pasand nahi aaya,6,0,0,0,7,35,4.142857143,0
UgyRysi9S89wE50tv-p4AaABAg,superb,3,0,0,0,1,6,6,0
UgxYQ__JBbZ6cVAteUV4AaABAg,i like recipes,2,1,1,0,3,14,4,0
UgwWIo6-6FjGHNV9yN94AaABAg,very nice mossi,3,0,0,0,3,15,4.333333333,0
UgzzJ_TzyhXoKZSsvjd4AaABAg,good,3,0,0,0,1,4,4,0
Ugz5Y29u4KWx6y6AZhl4AaABAg,tasty,2,0,0,0,1,5,5,0
Ugxskob4sbo8BgGdy-Z4AaABAg,thanks mam,1,0,0,0,2,10,4.5,0
UgzRhDQIpM7m_FYL_xJ4AaABAg,thanks ji,1,0,0,0,2,9,4,0
Ugwdc8z_dSOIJH0GUWx4AaABAg,i like recipes mam,2,2,1,0,4,18,3.75,0
UgxL6gQT8OoVuJmMvqx4AaABAg,thanks sharing,1,1,0,0,2,14,6.5,0
Ugy9Q8CD0ZhaKjw81Q94AaABAg,maam great,4,2,0,0,2,10,4.5,0
Ugyqf3PwrgYnOxwVovV4AaABAg,today mom going make,6,4,0,0,4,20,4.25,0
Ugzv6dhoGX8F8O7rJY14AaABAg,aunty talk look like mom ,4,3,0,0,6,25,4,0
UgywsYIdwj0_JVxGPOB4AaABAg,thank,1,1,0,0,1,5,5,0
UgwszMog1MvJ7Did6Rx4AaABAg,thanks aunty way speak really love it you sweet,5,6,0,0,9,47,4.333333333,0
UgwQdLN-7y3K8VYWAVl4AaABAg,thnx mam maine aaj aloo parantha banaya nd bhoot yummy  bane thepehle mujhse ye stuffing parantha k bahar aa jati thi aaj maine aapko follow kiya result  mummy ki help k bina maine parantha banaya thnx mam,5,4,3,0,39,205,4.513513514,0
UgxTzyCayw8YOmIAbrN4AaABAg,thanks nisha mam,1,0,0,0,3,16,4.666666667,0
Ugys0AEfUXy0Y8Xgl-V4AaABAg,thank anti ji,1,1,0,0,3,13,3.666666667,0
Ugw2wtag4-hwe9Ax08x4AaABAg,mam best,4,3,0,0,2,8,3.5,0
Ugys3rcHl_0M7rIX2PR4AaABAg,thanks mam like,1,2,0,0,3,15,4.333333333,0
Ugw6q8U_om-1XoyHwrJ4AaABAg,use instead amchur powder mam,7,4,0,0,5,29,5,0
UgyE9h_t_xiwwmvB8IB4AaABAg,thankyou,1,0,0,0,1,8,8,0
Ugx36zFGrgeECLDB_P94AaABAg,pratha,6,0,0,0,1,6,6,0
UgxrpzyZDvf9-SdNaXV4AaABAg,nyc,3,0,0,0,1,3,3,0
Ugj3wLIBksmT0XgCoAEC,this best way i could aloo parantha i first time yeyyyy came well husband liked lot thank much video,5,18,2,0,19,100,4.315789474,0
Ugxu6NVlpm-OCiwpDER4AaABAg,kk thaqu,1,0,0,0,2,8,3.5,0
UgxYFbPTEyY9HjqGHgJ4AaABAg,man really good jese  minutes me kya ban sakta,6,3,0,0,10,46,4.111111111,0
Ugxguq8ezPfKCa-eOVF4AaABAg,finally got success thanks lot made day,1,4,0,0,7,39,4.714285714,0
Ugy6hpO4DE7ZfIlk7x54AaABAg,marvellous recipe mam thanks whenever i make parathas always remains undercooked places please guide,5,6,1,0,14,100,6.214285714,0
UgxHWStl7mduyutevlh4AaABAg,nice one,3,0,0,0,2,8,3.5,0
UgyKWMTWebV-QbRBzjB4AaABAg,mam isme jira aur ajvain b dal sakte hai,7,0,0,0,9,40,3.555555556,0
UgzFKyp9WOcybiCYEUt4AaABAg,yppppiiiii ,6,0,0,0,2,11,10,0
UgwtZbQbKeL9yyf-Cxl4AaABAg,omgsupeer tasty mam,2,0,0,0,3,19,5.666666667,0
UgxFYGlHXc0zR_JNQL94AaABAg,yummy,2,1,0,0,1,5,5,0
UgwoDEFZZAo-TrAk-m94AaABAg,nice aunty ji yummyyy,2,1,0,0,4,21,4.5,0
Ugz0JtO3H5luiVP2ND54AaABAg,aap ki recipe  mint ka aap ki aat  mint kasa hoa olo banre ho kya,6,0,0,0,17,65,3.266666667,0
UgzUEzft1FxSNmA0S4Z4AaABAg,very nice,3,0,0,0,2,9,4,0
Ugz1nDab912KA_-kH9F4AaABAg,mam good trythis recipe love,4,7,0,0,5,28,4.8,0
UgyqKUN6DBv1wHfDWKR4AaABAg,maine aj banaya hai bht achi boni ha mam thanx,1,1,0,0,10,46,3.7,0
UgytdCDbrYkh7Kjn_k94AaABAg,love ur recipies maamur videos makes easy cook something,5,5,0,0,9,56,5.333333333,0
Ugz2FPn3IblRxCeaJqV4AaABAg,very nice  i know cook receipe i make easily husband children thanks,5,11,2,0,13,68,4.666666667,0
UgypPL13e3erkT8QBjJ4AaABAg,asalam alikum aunty i love ur recipes,4,2,1,0,7,37,4.428571429,0
UgxbYEngV1917cjsrWx4AaABAg,nishaji aapki recipes bahut acchi rahti hai aajkl mai kuvh bhi banane se pahile aapki recipe jarur dekhti huthank nisha ji,5,2,0,0,21,122,4.857142857,0
UgyEWPnqgQa-2U3YqBd4AaABAg,nice ,3,0,0,0,2,5,4,0
UgysYebhP8W3krxL6PB4AaABAg,nice,3,0,0,0,1,4,4,0
Ugwnj4JC_BDPbLFjm4p4AaABAg,thanks,1,0,0,0,1,6,6,0
UgzcOTDb1negKACEfkV4AaABAg,amazing,3,0,0,0,1,7,7,0
UgxmzgT0gjcShr1LeDB4AaABAg,very nice,3,0,0,0,2,9,4,0
UgwDpho-zeSNyaf0x-Z4AaABAg,thanks mam,1,0,0,0,2,10,4.5,0
UgzRyxUlKDSqZde-jX94AaABAg,nice,3,0,0,0,1,4,4,0
UghJNLdbZlV_5XgCoAEC,superbbbbb,3,0,0,0,1,10,10,0
Ugx1d12QfSOvYzShPOZ4AaABAg,i tried ur recipe came really good tasty,2,3,1,0,8,40,4.125,0
Ugy_LGG1LfeATN47_e14AaABAg,delicious mam,2,1,0,0,2,13,6,0
UgzSww70jD4Owpdu-ex4AaABAg,thanks lot nisha ji,1,1,0,0,4,19,4,0
Ugwn6bgiXcRMJdDmtTl4AaABAg,thanks,1,0,0,0,1,6,6,0
UgzZKb7ETdNSj3qyVFV4AaABAg,thanks way u talks loving,5,4,0,0,5,25,4.2,0
UgxXN-V82KFw9KGcjK54AaABAg,i like cooking style best i want tast u r food,4,3,2,0,11,46,3.272727273,0
Ugz3L2wY3t6xgwlRyxF4AaABAg,super,3,0,0,0,1,5,5,0
UgxOb3Vo5-qsEnkitoR4AaABAg,wow yeh mare mummy bhi banati thi par yeh usa bhi tasty lagta ha,6,1,0,0,14,64,3.642857143,0
UgzwtaLkuG3YHE_ar9R4AaABAg,nice,3,0,0,0,1,4,4,0
UgzfzOPL1e_iTwTMoMh4AaABAg,mujhe aapke sikhane ka tarika bahut acha lagta hai,4,0,0,0,9,50,4.666666667,0
UgwBNttdJOT1MQt0T914AaABAg,thanks alot nice god bless u,1,1,0,0,6,28,3.833333333,0
UgyZgHC8dTlksN6w17p4AaABAg,maam i love way explain us recipe exactly way mom explains,4,4,1,0,11,58,4.363636364,0
UgxeKAtZqLNOG3w8cO54AaABAg,apne maida ya gehu ka atta use kia hain ,7,0,0,0,10,40,3.444444444,0
UgwnOzy2aX9Wkvn-bWJ4AaABAg,aunty ji aloo paratha awsome,2,0,2,0,5,28,4.8,0
UgwkckGJg-xURDfmi0h4AaABAg,aloor paratha famous indian food,6,1,0,0,5,32,5.6,0
Ugzd9458tUHDDh8KHk94AaABAg,superb ,3,0,0,0,2,7,6,0
UgxmjkFyQAgNHbpI7TZ4AaABAg,made square paratha tasty,2,6,0,0,4,25,5.5,0
UgzT7ADrBDu639eHNwN4AaABAg,thank tasty interesting presentation,5,3,0,0,4,36,8.25,0
UgyLEx6hdkpGY26fzYJ4AaABAg,mam lot going make right,1,7,0,0,5,24,4,0
Ugxc1x_9QTjYx76kgIt4AaABAg,im happy subtitles yey,6,3,0,0,4,22,4.75,0
UgwbC9-seCxuliKnTBZ4AaABAg,nice receipyi surely try,2,1,0,0,4,24,5.25,0
UgxDzWwWnZL6sKOJIOl4AaABAg,hi mam without dried dry mango masala kat prepare,6,2,0,0,9,49,4.555555556,0
Ugwci1gbmtKzhutkmlJ4AaABAg,like videos simple explanation,5,3,0,0,4,30,6.75,0
UgxqdY9WQAJpNTAwovp4AaABAg,mam mere paranthe sahi se bilte nhi h fat jate h bataiye kya kru,7,1,0,0,14,64,3.642857143,0
UgwK-xqp6xMcfe_to1d4AaABAg,very nice presentation madam but u used much oil it cause risk health person,4,5,0,0,14,76,4.5,0
UgzUFwTjEHY_XLpKvb54AaABAg,nice,3,0,0,0,1,4,4,0
UgzHJ6M4Zw6qxNExndB4AaABAg,very nice mam,3,0,0,0,3,13,3.666666667,0
UgzMVLtFpLsTYUPqqOJ4AaABAg,itna acha bana hai   ghar par bhej de,6,1,0,0,10,37,3.5,0
UgwR8sMuIID-7ER7ntd4AaABAg,thanks,1,0,0,0,1,6,6,0
UgypfJg6X4oR9ux8qHx4AaABAg,thank made family love thank ,1,9,0,0,6,29,4.8,0
Ugzj73xMAnc1hDjLTDN4AaABAg,nice recipe,2,0,0,0,2,11,5,0
UgxfczGhXtzKwhqqjHp4AaABAg,very tasty yummy ,2,1,0,0,4,17,4.666666667,0
UgxKIeHXM4nmtEizB_h4AaABAg,hello mam thank u soo much for video,1,1,0,0,8,36,3.625,0
Ugxn_0D1JDLvjpa_EG14AaABAg,tnx will try ,1,2,0,0,4,13,3.333333333,0
UgyvqZc36xOToCF5dcd4AaABAg,brilliantly explained,4,0,0,0,2,21,10,0
Ugz1CnLF2QG9PVarS7J4AaABAg,good method g,4,0,0,0,3,13,3.666666667,0
Ugxi4tytz2QkAXgv_Il4AaABAg,im right away dinner thanks sharing really easy yummy recipegreetings germany ,5,8,0,0,12,78,6.090909091,0
UgzHg10USYcY6Vog9A54AaABAg,really nice,3,0,0,0,2,11,5,0
UgxgvdhUvC-wNEu0u5Z4AaABAg,maam please tell yu use refine mustard oil,7,2,0,0,8,42,4.375,0
UgxIhRQzP9r-LDx6MLx4AaABAg,very soft yummy partha thankyou nisha mem,5,1,0,0,7,41,5,0
UgyC7H0vp5Nn7BDc3154AaABAg,can u pls give school tiffin recipes plssss,6,1,0,0,8,43,4.5,0
Ugw9asXGKfFuwI5QKSd4AaABAg,nisha mam i like racpie,2,1,1,0,5,23,3.8,0
Ugw1i01EeHYcf_E1PWt4AaABAg,nisha mam i like racpie,2,1,1,0,5,23,3.8,0
Ugx9L8HBcxeRL-iszJt4AaABAg,thanks mam seems easy make it,1,3,0,0,6,29,4,0
UgyHFbGjp9vz_rEpLpF4AaABAg,i made first try tasty thanks nisha aunty,5,7,1,0,8,41,4.25,0
UgzCsPVJLlQJq7kBcWp4AaABAg,nice recipe,2,0,0,0,2,11,5,0
Ugxx7sZ2ajzB8Dqmg214AaABAg,lovee uu maam,6,0,0,0,3,13,3.666666667,0
UgzKLMesi7xS9RbXC-d4AaABAg,nice,3,1,0,0,1,4,4,0
UgwOmH1PtKqqEdLsG854AaABAg,i made today taste awesomethank u aunty ,5,4,1,0,8,40,4.714285714,0
UgzFmZ5jtHZItHwNsYB4AaABAg,voice cute,4,3,0,0,2,10,4.5,0
UgyOwVO8nq7qtvE9rbt4AaABAg,i adore way explains,4,2,1,0,4,20,4.25,0
Ugx_GDLfAEshW7J_ekd4AaABAg,acaaa h,6,0,0,0,2,7,3,0
UgyOTR894_vcFBP1P6R4AaABAg,muze aapka recipe batane ka tarika bahot achha laga aisehi aur recipes batate rahiye aapka bahot dhanyvad,5,0,0,0,17,105,5.235294118,0
UgzWCHg3e3wr2PulwHt4AaABAg,she magician revealed tricks still i imitate her,4,5,1,0,8,48,5.125,0
Ughnvgzy6lu3C3gCoAEC,its simple easy good recipe maam,2,1,0,0,6,32,4.5,0
Ugwy79lLcBCqVGSHKk54AaABAg,thank nisha  i love your recipes,5,1,1,0,7,32,4.333333333,0
UgyvGFxyo6MUzOvWb154AaABAg,tried recipe n like thank u ,5,4,0,0,7,28,3.666666667,0
UgzoRlRLIsChsA5pont4AaABAg,very helpful video,3,0,0,0,3,18,5.333333333,0
UgzJoOur-6Ndz_RxkKB4AaABAg,wow,3,0,0,0,1,3,3,0
UgximQ927RoplT1aeb54AaABAg,nice aloo paratha,2,0,0,0,3,17,5,0
UgxkwWXr4eLmEiZEgaR4AaABAg,bhindi ki sabji recipe,6,0,0,0,4,22,4.75,0
UgxKTKBamzTHHDiE7CN4AaABAg,thank,1,1,0,0,1,5,5,0
UgxhLi9mMHfZjZo4xbd4AaABAg,sweet,4,1,0,0,1,5,5,0
UgwNkn9qsy0DX8ij8A14AaABAg,so good mami try make perfectlytill i cant make properly but watching ur video i itthanks mam,1,7,2,0,17,93,4.529411765,0
UgzhsDNwDVMUV_wnMr14AaABAg,nyc cooking,4,0,0,0,2,11,5,0
UgwgYjdO8PFgIhUrmiN4AaABAg,nyc mam,3,0,0,0,2,7,3,0
UghkOo3_CevpFngCoAEC,too good,3,0,0,0,2,8,3.5,0
Ugg0Oev-8l8MJngCoAEC,thanks,1,0,0,0,1,6,6,0
UghQgF3RAAx9VngCoAEC,bohot cute ho aap auntythanku,5,0,0,0,5,29,5,0
UghHFXsEk-Z5oHgCoAEC,namaste mujhe aap ki vesipi bahut aachi lag ti haimujhe app poori key sath jo salan banta hai jisey sag kahetey hai woo bana bataye thankyou,5,0,0,0,26,140,4.423076923,0
UghIWpUN2quc5ngCoAEC,nisha ji jira ajvayn nhi dalna kya isme,7,0,0,0,8,39,4,0
UghZpsyL6xMhuXgCoAEC,nicerecipi mam,2,0,0,0,2,14,6.5,0
UgjGhu1MdOs1iXgCoAEC,nice mam i made deliciouse,5,4,1,0,5,26,4.4,0
Ugh_zJ84nv9I4HgCoAEC,super,3,0,0,0,1,5,5,0
UghwcSkeHWyFLngCoAEC,aunty u r cute i mostly follow ur recipes north food,4,2,1,0,11,52,3.818181818,0
UgguJT3QbuNucHgCoAEC,aunty ji parathe kache reh gye h,6,0,0,0,7,32,3.714285714,0
Uggq2eR4_-pbkHgCoAEC,like,3,0,0,0,1,4,4,0
UggiVrbjmdWoKXgCoAEC,di kal maine masala bhindi banai thi aur jb msale dahi dali vo fat gi kya kre ki dahi na fate sabji,7,3,0,0,22,99,3.545454545,0
UgheSDr6hiVBQHgCoAEC,thanks di,1,0,0,0,2,9,4,0
Ugheqng7CEnfhXgCoAEC,very good paratha thanks,5,0,0,0,4,24,5.25,0
UgjDayV1LAo1ZXgCoAEC,di kri patta kisse kahte hai aur kaha milta hai,7,0,0,0,10,47,3.8,0
UgjPiAkhtJhvQngCoAEC,nice,3,0,0,0,1,4,4,0
UgggQMl-V7LNkXgCoAEC,nice vidio mem,3,0,0,0,3,14,4,0
Ugh36oaXoMH_73gCoAEC,thanks,1,0,1,0,1,6,6,0
UggzMPoXq8nyDHgCoAEC,nisha ji i seen lots cooking videos voice sweet treating like mom thank sharing easy recipe,5,10,1,0,16,91,4.75,0
Ugijxifyt7tbYHgCoAEC,aunty super,3,0,0,0,2,11,5,0
UgjSMXGeo68C83gCoAEC,masha allah nice,3,1,0,0,3,16,4.666666667,0
Ugiv50MnXZkoJHgCoAEC,thank you aunty we made paratha induction little hard,1,5,0,0,9,53,5,0
UghgWJa2YyftAngCoAEC,thank u mam sharing good recipe,5,3,0,0,6,31,4.333333333,0
UggkpOhq5tuDeHgCoAEC,yayummy yummy,2,0,0,0,2,13,6,0
UgipS3uBH9sN8XgCoAEC,nice mam thank much,5,3,0,0,4,19,4,0
UghTdsJE5qtSs3gCoAEC,amchur powder nhi h mam kya kru,7,1,0,0,7,31,3.571428571,0
UgjIRdK8CSdwC3gCoAEC,wow,3,0,0,0,1,3,3,0
UghBaaa4WlGOK3gCoAEC,superb,3,0,0,0,1,6,6,0
UghYMLKMW4S_3ngCoAEC,yummy,2,0,0,0,1,5,5,0
UghUw1kyZQWxP3gCoAEC,thanks maam,1,0,0,0,2,11,5,0
UgiKwCxj8xn4aXgCoAEC,mujhe bhi bahut pasand hai,6,0,0,0,5,26,4.4,0
UgjYPcuEYQeNPngCoAEC,nyc recipe mam,2,0,0,0,3,14,4,0
UggwOzexhqkB53gCoAEC,tnx mam,1,0,0,0,2,7,3,0
Uggo5yS6Hf9cWHgCoAEC,testiy,2,1,0,0,1,6,6,0
UghEhmKpl9IpZ3gCoAEC,nisha aunty u r great i like yor recipes thank much please app asehi tasty recipes banate rhi bhej rhi yeh thnxxx,5,7,1,0,22,113,4.181818182,0
UgjzOruxob59AXgCoAEC,i like aloo paratha and thnx,1,0,1,0,6,28,3.833333333,0
UghizTQvlcNlcXgCoAEC,thanks tips,1,1,0,0,2,11,5,0
Ugi13T87mUpX_ngCoAEC,nice n easy tips recipe loved,2,5,0,0,6,29,4,0
UghqnWcbHQMNangCoAEC,i know always opens i try roll dough stuffing comes c greetings hungary ,6,12,3,0,14,72,4.538461538,0
UghsO8xGHQo2bngCoAEC,this good recipe  soo sweet bless ,5,6,0,0,8,34,4.5,0
UgjUZVqHrox8gHgCoAEC,mashallah gee main ny try kiya absolutely testy thanks recipe,5,1,0,0,10,61,5.2,0
UghxP9dCRVVw-HgCoAEC,mujhe bahut pasand haibut banane ni aate fat jate mere se,6,0,0,0,11,57,4.272727273,0
UghfxCQaK8XSTHgCoAEC,bahut badiya nishaji aap ne ithana ache tharike se paratha banaya main yeh zaroor try karoonga shukriya,5,0,0,0,17,103,5.117647059,0
UgikMoXo2uaJhXgCoAEC,i love way explains everything very nice communication skills ,4,2,1,0,10,62,5.888888889,0
UgghvY4i286rjHgCoAEC,nice recipe,2,0,0,0,2,11,5,0
UghG3preQ6I3gHgCoAEC,add onion well mouth watering taste,6,6,0,0,6,35,5,0
UggLHNugEhZyzHgCoAEC,very mouth watering excellent recepie,2,1,0,0,5,37,6.6,0
UgjYUUByfpCxP3gCoAEC,nice recipe,2,0,0,0,2,11,5,0
Ugg3TEN_Txxz7ngCoAEC,nice thanks much sweet,5,2,0,0,4,22,4.75,0
Ugiqq321NkU6UXgCoAEC,nice video nisha ji,3,0,0,0,4,19,4,0
UggJArkYuqW6pXgCoAEC,wow really yummy,2,1,0,0,3,16,4.666666667,0
UghBpB1PuioiG3gCoAEC,aachi dish pes kriy,6,1,0,0,4,19,4,0
UggJk0OVoIo9b3gCoAEC,mam meri stuffing hamesha patli ho jati hai please help,7,1,0,0,10,55,4.6,0
UghO_CV5KuZp83gCoAEC, tasty,2,0,0,0,2,6,5,0
UggzSavn-KqH93gCoAEC,apki awaj bahut achi hai,4,0,0,0,5,24,4,0
UggqvZFnzKCE7XgCoAEC,awesome paratha,2,0,0,0,2,15,7,0
UghwFKI-IqC3aXgCoAEC,i luv ka pratha,6,2,1,0,4,15,3,0
UghTbgbX9nltjXgCoAEC,mam kya aap isme sath sweet kheera raita bana sakte ho jese hotel milta,6,2,0,0,14,71,4.142857143,0
UggM8PcAIEpPdXgCoAEC,stuffing always comes ,7,3,0,0,4,22,6.333333333,0
UgjstSKncj4qQngCoAEC,naicbohutasanhaiapki ricpe mazaagiyabananymealopartha,6,0,0,0,3,53,17,0
Ughjb8uJfcYHyXgCoAEC,nyc recipe,2,0,0,0,2,10,4.5,0
Ugg-A7fK73IXb3gCoAEC,awesome recipe maam i made tasty yummy,2,3,1,0,7,38,4.571428571,0
UghY9HfuMUydXngCoAEC,nice,3,0,0,0,1,4,4,0
UggUU3WAj_5Th3gCoAEC,ok nishaji,6,0,0,0,2,10,4.5,0
Ugh7NfwqfCs8d3gCoAEC,thanks tried make recipe tasty,5,7,0,0,5,30,5.2,0
UgimYBpQKf42FHgCoAEC,wow tasty,2,3,0,0,2,9,4,0
UghDuL1WOi4fr3gCoAEC,yummy,2,1,0,0,1,5,5,0
Ugi5xl7M3r2UlngCoAEC,dear nishaji maine aaj dhaba style aloo paratha banaayimain akele hi khaayimasala maine thoda jyaada daal dione fourth daalni thiek chammamch daal di,6,0,0,0,23,149,5.52173913,0
UgjthTTchOBfn3gCoAEC,superb mam mom big fan u ,4,3,0,0,7,25,3.166666667,0
UgjxOQnO8qnjtHgCoAEC,maam u r really inspiration cook i like ur videos i love u,4,3,2,0,13,58,3.538461538,0
Ugil4lkuDSh-R3gCoAEC,why dislikes videos,6,4,0,0,3,19,5.666666667,0
UgjSX5XMz6dkOngCoAEC,nice,3,0,0,0,1,4,4,0
UgjA2ghYwsWcAngCoAEC,wow nice,3,1,0,0,2,8,3.5,0
Ugjvk2krnAMiSHgCoAEC,nice mam ap sy ak requst hy ap pan pizza bnana sekha dnapki recipe pizza oven dkhi hy agr ap pan vla sekha dn try kr skti hnthnx,6,3,0,0,28,128,3.607142857,0
UghS_NPgG3Ra_ngCoAEC,nice mam,3,1,0,0,2,8,3.5,0
UggZeIc9xxGGAngCoAEC,wow mind blowing dish,2,0,0,0,4,21,4.5,0
UgjdC6ZYvm_2mHgCoAEC,nice recipe mam,2,0,0,0,3,15,4.333333333,0
UgjIndQ2GRWQ9XgCoAEC,thankyu much mem love ,1,2,0,0,5,22,4.5,0
Ugg_h7O9_BrwlXgCoAEC,thanks recipewe tried today n loved parathas,1,4,0,0,7,44,5.428571429,0
UgiAGGdodrnFVXgCoAEC,wow,3,0,0,0,1,3,3,0
UgiVY97M3Wwe3ngCoAEC,thanks lot mam sharing us yummy receipe,5,3,0,0,7,39,4.714285714,0
UggMCicUGHTwU3gCoAEC,nice recipee mam,2,0,0,0,3,16,4.666666667,0
UghHopvmuPD8b3gCoAEC,yummy  like ur recipes,5,2,0,0,5,22,4.5,0
UggJGGTT8x4bH3gCoAEC,way explanstion nice nice mam,4,3,0,0,5,29,5,0
UggMfsMBg3EB9XgCoAEC,nice mam aapki sari receipe bahut tasty hoti hai try karungi,4,1,0,0,11,60,4.545454545,0
UgiJ2jztn0r4Z3gCoAEC,u add onion garlic recipe,6,7,0,0,5,25,4.2,0
UgioRbzESEscwXgCoAEC,partha belte tut jata hai helpmi,7,2,0,0,6,32,4.5,0
UgglpddLhYYiengCoAEC,superb recipe mam,2,0,0,0,3,17,5,0
UghAT75FIRGPIngCoAEC,nice tasty,5,0,0,0,2,10,4.5,0
UghPzbzmW2YSMHgCoAEC,easy n tasty thanx sharing recipe voice cute likes mum,5,7,0,0,10,54,4.5,0
UghOoYAtwc9zLngCoAEC,hmmmmm yummy,2,0,0,0,2,12,5.5,0
Ugi-J2TsOp2FF3gCoAEC,u r good mam,4,1,0,0,4,12,2.25,0
UgjRHFosUv6xMXgCoAEC,accha bana hai mem,6,0,0,0,4,18,3.75,0
UgjanB6sfJdkvngCoAEC,wow nice recipe,2,0,0,0,3,15,4.333333333,0
UghDb6JV2Dz-H3gCoAEC,aunty bulau kabhi ghar mein khana khane k liye,6,0,0,0,9,46,4.222222222,0
UggxlV9YJrd6P3gCoAEC,lovelyyou magician,4,1,0,0,2,18,8.5,0
