id,commentText,Labels,stopwords,upper,hastags,word_count,char_count,avg_word,numerics
UgxMJh4QDs9E4903G8p4AaABAg, kg ka bane se itna hi time ho ga,7,1,0,0,10,33,2.666666667,0
UgyrsHQaOsiQQz7MdBZ4AaABAg,agr isme potato bhi add krna ho usko chicken ke saath marinate krke dalengeplz btaye,7,1,0,0,15,84,4.666666667,0
Ugx7BpjS3ju8IDXWxFR4AaABAg,the last part dough cap od like literally u need part,6,9,1,0,11,53,3.909090909,0
UgyUOlqty7sbgfQ8spN4AaABAg,chiii mene try ki ghr pr  biryani ki naam ki insult h ye plzz guys koi try mt krna ghr pr,6,0,0,0,22,89,3.238095238,0
UgzmYkeX05OSnCcEDEB4AaABAg,i cook today chicken dum biryani i cook fast time awesome thinks help wapside,6,5,2,0,14,77,4.571428571,0
Ugy14pVHtLF0p7omCBR4AaABAg,plz mem shahi paneer daal makhni bna sakte ho kya,6,1,0,0,10,49,4,0
Ugz_bmzZReIm7FHJuzd4AaABAg,mam ham kaleji deal sakte h,7,2,0,0,6,27,3.666666667,0
UgwTdh7J0YKhnyLiiRF4AaABAg,i also try recipe  nice,2,4,1,0,6,23,3.6,0
UgwWxphx-vFuZXrQJ1V4AaABAg,meri birayani achhi bani thanks kabita nice recipe,5,0,0,0,8,50,5.375,0
UgySFg9R1WnE4ICLjkF4AaABAg,main abhi bana rahi hun,6,0,0,0,5,23,3.8,0
UgwW7ITHKPf37DE6nEt4AaABAg,im cooking today ,6,1,0,0,4,17,4.666666667,0
Ugy13pZ2qOyuY4iU_dV4AaABAg,very eg n yummy rcp mamthanks,5,0,0,0,6,29,4,0
UgyXRYst1ooF2aw_G4h4AaABAg,tasty like,2,2,0,0,2,10,4.5,0
UgzwGv2G2lkiMVgkHdx4AaABAg,mam want try thisbut chicken kchcha ni rhega ya koi smell ni aaegiplz tell,7,5,0,0,14,74,4.357142857,0
UgjlyNQwTDxpIHgCoAEC,thanks madam ji,1,0,0,0,3,15,4.333333333,0
UgyE7Uk8-ZO1pCzxTeN4AaABAg,mashaallah,6,0,0,0,1,10,10,0
Ugx5SNqW3FU4azdSRkh4AaABAg,use coriander powder biryani required ,7,8,0,0,6,38,6.6,0
UgwWbdqAZPZBJg0J3ax4AaABAg,aapne jo rd stage main layer main kya mujhe ghee ya oil dalna hain chicken daalne se pehle apne nahi daala so im confused please help,7,3,0,0,26,133,4.153846154,0
UgzEZ12AV7y_A3xzsHh4AaABAg,hey tried it it super se upar thanx ton keep shining,1,2,0,0,11,52,3.818181818,0
UgzH-RTipAxtVJMF_lJ4AaABAg,very good video sorry say hyderabadi chicken biryani,3,5,0,0,8,52,5.625,0
UgwLUPg0J_2vp-cMOpp4AaABAg,what javtree,7,2,0,0,2,12,5.5,0
UgxogYm41pk_xeXX50p4AaABAg,actually ek doubt yahan pe chicken achese pakta nhi hoga kyun ki marinate k bad direct rice dal rahe ho app can u please explain mam,7,1,0,0,26,132,4.115384615,0
UgzxV6HZwKJYlkCBPp14AaABAg,nice real video,3,1,0,0,3,15,4.333333333,0
UgxdkNRyo5IROnzVuex4AaABAg,yu r good mamapki recepi ko explain krne k way bhot acha hai,4,0,0,0,13,60,3.692307692,0
UgwqIHm_Od8QM5nT9mZ4AaABAg,nice tasty recepie,2,1,0,0,3,18,5.333333333,0
Ugwv5RGLHqJPgLHzgqx4AaABAg,dishes awsome,4,2,0,0,2,13,6,0
UgyqtecuFuQrTFDnU7d4AaABAg,mene aaj banai it awesome really tasty,2,2,0,0,7,38,4.571428571,0
UgzsSdgLuwK8KPcZbqV4AaABAg,nice,3,3,0,0,1,4,4,0
UgzHhhFB6mfpZXMGBsd4AaABAg,sorry sweet,4,4,0,0,2,11,5,0
UgxJZjUDoDZxbkJM4dF4AaABAg,good,3,0,0,0,1,4,4,0
UgiGv3Hq7VMXJ3gCoAEC,am looking yakhni biryani recipe cant find,6,2,0,0,7,42,5.142857143,0
UghQ7SgMrcBLpXgCoAEC,i like biriyani,6,2,1,0,3,15,4.333333333,0
UggLXklOH64yj3gCoAEC,bina pani ka jal jayega,6,2,0,0,5,23,3.8,0
Ugh7s8IKE9nsingCoAEC,yummmmmy,2,0,0,0,1,8,8,0
UghfAOf2q-Q9bXgCoAEC,ok biriyani ka jo atar mitha atar hota hai usko ap nahi diya jisme se bgiriyani ka orginal cent atehai,7,1,0,0,20,102,4.15,0
Ugjjl_WF2F37U3gCoAEC,agar fridge na ho kese banayenge,7,1,0,0,6,32,4.5,0
Ugioh42lQgZ92ngCoAEC,kukar ka istemal kr skte hai kya,7,0,0,0,7,32,3.714285714,0
UgjtEpmm14l2V3gCoAEC,mam curd sour lena haiplease reaply ans mam,7,0,0,0,8,43,4.5,0
UgjUdZm_hi3LHHgCoAEC,tooooo yummmmmmmmmyyyyyyyyyy,2,0,0,0,2,28,13.5,0
UgjpgvszSIjB9ngCoAEC,awesome,3,0,0,0,1,7,7,0
UghJCcb3SiNuIHgCoAEC,aap ne oil tho dala hi nahi,6,0,0,0,7,27,3,0
UggOFz5ezpzDdXgCoAEC,lolllll yeh biryani hai ya sabji ese todhi na banti hai pagal biryani,6,0,0,0,13,69,4.384615385,0
UgisROjjblnulHgCoAEC,im watching middle night mcdonalds option guess,6,9,0,0,7,47,5.857142857,0
Ugip6rdr-opf5XgCoAEC,kesar necessary food colour,7,2,0,0,4,27,6,0
UggwfbW7Az5FEngCoAEC,ingredients uses high compare briyani made not good,6,3,0,0,8,51,5.5,0
UgiyvU2JKBu7dXgCoAEC,mast h mam i try today,6,1,1,0,6,22,2.833333333,0
Ugi2xhFnyLHyangCoAEC,nice one,3,0,0,0,2,8,3.5,0
UgjXMf0E-iXOB3gCoAEC,v nice,3,0,1,0,2,6,2.5,0
UghAs9Jqp-a5oXgCoAEC,maine aaj try ki bohot tasty bani thi thanks alot,5,0,0,0,10,49,4,0
UghFgPjVM-1SKXgCoAEC,maine try kiya ye last friday ko n delicious n awsm ,5,2,0,0,12,52,3.727272727,0
UgjJrl1irB-oIHgCoAEC,kabita ji aapne khosboo k liye kuch use nahi kiya,7,0,0,0,10,49,4,0
UghnZTZutlBlzngCoAEC,kabita ji i want try it please aap mujhe batayenge chawal long aur fluffy kaise banega main jitna bhi high quality ka basmati rice liya magar wo restaurant jaisa long fluffy nahi banta ha please reply,7,2,1,0,36,200,4.583333333,0
Uggr_6Jba_Th-XgCoAEC,thankyou kabitas kitchen ,1,0,0,0,4,25,7.333333333,0
UghNHdLFDbwV7XgCoAEC,kg chicken ke liye  aur kitni quantity masale add karna padega  aur rice k bhi kitni quantity badani padegi ,7,0,0,0,22,108,4.578947368,0
UgibA5WZp_ItiXgCoAEC,very easy process mam thanks,5,0,0,0,5,28,4.8,0
UgjFIUYl-rlCCngCoAEC,owsome,3,0,0,0,1,6,6,0
Uggu8oEUQ6TuuXgCoAEC,nice biryani,2,1,0,0,2,12,5.5,0
UgiLP-fW9sy3rngCoAEC,maza aagaya kasam se sanjita,6,0,0,0,5,28,4.8,0
UgiH3WD-EmEP3XgCoAEC,i surelly try shraavan,6,4,1,0,4,22,4.75,0
UgjBbDHLUKod8HgCoAEC,mamboneless chicken use karna ho kitni der pakana hai kyun ki bahut jaldi gal basra hai,7,3,0,0,16,87,4.5,0
UgjV_rbIN70SwXgCoAEC,fridge vegetarian i,6,5,1,0,3,19,5.666666667,0
UgiipQAmhlL3y3gCoAEC,hello kabita mam ghee vanaspati pure ghee please reply quickly,7,2,0,0,10,62,5.3,0
UggUZF5pblYtyXgCoAEC,i love kabita aunty kitchen,6,0,1,0,5,27,4.6,0
UgiBwky-wtRRLXgCoAEC,muze aisi biwi chahiye  jo sirf khana achcha banane wali ho  baki samhal lunga ,6,1,0,0,17,79,4.5,0
Ugj1ayouwhkhR3gCoAEC,mam please  kg biryani ke liye video banao,6,0,0,0,9,42,4.25,0
UgiJDF7am7gLJXgCoAEC,mam chahwal ko bhogona adha ghntta ya sirf ubalna,7,2,0,0,9,49,4.555555556,0
UgiOJMJGFHhM5ngCoAEC,hai,6,0,0,0,1,3,3,0
Ugiu0bJxLNI1lXgCoAEC,helpful thanks recipe cooked today yummi,5,8,0,0,6,40,5.833333333,0
UgiNOsHpMf0NaHgCoAEC,nice mam thank u,5,1,0,0,4,16,3.25,0
UgjNUuAnSend2HgCoAEC,u make khichda plz,6,3,0,0,4,18,3.75,0
UgjxbdhWfW__YngCoAEC,nice,3,1,0,0,1,4,4,0
UgjN4nrxw1Xu3HgCoAEC,mam bas  hr marinate krke nd fir bas dum pe chadha k chicken pakk jayega kachha reh gya to,7,0,0,0,20,90,3.736842105,0
UgjjHB6vVwIaXngCoAEC,maam vo jo chicken k badhey pieces h vo jalte ni h proper cook ho jate h,6,0,0,0,17,72,3.294117647,0
Ugj3Pl65WS4adngCoAEC,mam chicken biryani taste coriander biryani i take risk recipe hydrabadi,6,8,2,0,11,72,5.636363636,0
Ugi8L-khvAvnRHgCoAEC,kabita ji kya dahi dalna zrori,7,3,0,0,6,30,4.166666667,0
Ugi_m5cg0D13ungCoAEC,javitri matlab,7,0,0,0,2,14,6.5,0
Ugg1g1RieaB3jngCoAEC,ohhhhhhhhhhhhhh nice,3,0,0,0,2,20,9.5,0
UggFIli8aSJuPHgCoAEC,aap cooking bahut acchi karti hai aap apna naam bataye kyuki mujhe aapse biryi sikni hai,4,0,0,0,16,88,4.5625,0
Uggawz7Jq0jZz3gCoAEC,bahut bariki se aapne batya hai mam,4,0,0,0,7,35,4.142857143,0
Ugh38ffOX_SuJ3gCoAEC,hi kabitatoday tried chicken biryani recipie yoursits first time life cooked recipie tell absolutely fantastici shocjed myselfwish could taste itthank you wonderful recipietc gd bless ,5,21,0,0,26,184,6.36,0
UgiDIz2bU3NhzHgCoAEC,osm,3,0,0,0,1,3,3,0
UgjDMZYYLL6a-3gCoAEC,thanks lot recipe never knew first try would successful ,1,7,0,0,10,56,5.222222222,0
UgjQRR4QITjuZngCoAEC,my first briyani trust awesome a big thanks kabitas kitchen,5,7,1,0,10,59,5,0
UgjTGCtmzSmZtngCoAEC,jst cooked biryanitrust guysits really goodjst follow process step stepas toldand ull end super tasty lip smacking biryanikabita didiur best thank u much,5,11,0,0,23,153,5.695652174,0
Ugib7XqP3V03pHgCoAEC,helloo mam tried cook biriyani  agai biriyani burn bottom  put potato slice bottom handi protect burning,7,13,0,0,18,104,5.4375,0
UgiBu6e-A0Gvo3gCoAEC,tommorow,6,5,0,0,1,8,8,0
UgiMwZo3tsWcsHgCoAEC,purnboli,6,0,0,0,1,8,8,0
Ugjsk7HYHDfFkHgCoAEC,superb,3,0,0,0,1,6,6,0
Ugi6Fn8imdvsvHgCoAEC,like banta h yar,6,1,0,0,4,16,3.25,0
Uggu8rdBNOyIW3gCoAEC,presentation style awesomespeed aptno nonsense talksthats best part,4,3,0,0,8,67,7.5,0
UgjnXSeh3gpOOXgCoAEC,i also make like u use cooker also steam,7,4,1,0,9,40,3.555555556,0
UgixLzE_jWi7LngCoAEC,wownice,3,0,0,0,1,7,7,0
UgjGLPKEMwpjwngCoAEC,nice resipe,2,0,0,0,2,11,5,0
Ugg_9l8VIgrXK3gCoAEC,mem ismay kevda jal dal skte h kya,7,0,0,0,8,34,3.375,0
UgiLo2w8TWGJEngCoAEC,pressure cooker mein isi process mein kar sakte hai kyamatlab whistle nikalke waha seal kare toh hoga kya,7,0,0,0,18,105,4.888888889,0
UgiFT-jLfWXd73gCoAEC,lajawb testy,2,0,0,0,2,12,5.5,0
UgjUWky_IGRskXgCoAEC,wownice recipe thanks,5,0,0,0,3,21,6.333333333,0
UghSh_hFGXfUzHgCoAEC,good,3,0,0,0,1,4,4,0
UghahKagAcqjsXgCoAEC,yummy,2,0,0,0,1,5,5,0
UggTnmDmTu7dlngCoAEC,thnkx mam,1,0,0,0,2,9,4,0
UghBZNsD_J6KyngCoAEC,thankew di,1,0,0,0,2,10,4.5,0
Ugiqk4i5ozhcpXgCoAEC,can add capsicum carrots chiken,7,3,0,0,5,31,5.4,0
Ugha1DoZDtInT3gCoAEC,hello mam like biryani one problems chicken pura pakta hay kay,7,0,0,0,11,62,4.727272727,0
UghbGu8xFFB4lngCoAEC,tried recipe today n let tell u came tasty wt measurement u suggestedmy daughter n hubby liked itthx kabita  keep good work,5,10,0,0,23,123,4.590909091,0
UgjWuHZ8nlDhLHgCoAEC,great,4,0,0,0,1,5,5,0
Ughfuv922dmIj3gCoAEC,madam maine bhut sare recipe try kare h or wo bhut hi tasty bne haithank mam guidance,5,3,0,0,17,85,4.058823529,0
UgisxztDtzdp1HgCoAEC,r trying make n thnx recipe,1,3,0,0,6,27,3.666666667,0
Ugg7k0olGI9ZbngCoAEC,tamater ka use nhi kiya,6,0,0,0,5,23,3.8,0
Ugg1PeM4fI5uE3gCoAEC,good,3,0,0,0,1,4,4,0
UghBj2gC3DwIfXgCoAEC,like,6,3,0,0,1,4,4,0
UghlLqLKcbk9T3gCoAEC,yummi,2,0,0,0,1,5,5,0
Ugi6X0xvznXPO3gCoAEC,chicken ko paheley pakana nehi hay,7,0,0,0,6,34,4.833333333,0
UggQ55vc4bdA4HgCoAEC,love recipes delicious ,2,3,0,0,4,23,6.666666667,0
UgjjBB5hbRW3P3gCoAEC,kabita aap ne mujhey reply nhi kia plz batayen na one kg k liye ingredients ki quantity,7,0,0,0,17,87,4.176470588,0
Ugi65crQdxGId3gCoAEC,shahi masala yaha pakistan mein nhi ha use ,7,4,0,0,9,43,4.375,0
UgglzeFKdymOsXgCoAEC,aapne  gram chiken liya agr ham  kg chikn lenge quantity double krlnge na sare species ki,7,2,0,0,18,89,4.5,0
UghB9n20A2j9zngCoAEC,plz kashmiri hedrabadi biryani recipe btao,6,0,0,0,6,42,6.166666667,0
UggDBkUEp1bVrXgCoAEC,kavita plz one kg rice one kg chicken k hisaab se sb ingredients ki quantity bata dein plz zarur batana reply mein plz,7,1,0,0,23,118,4.173913043,0
UghUCtobEWK_kXgCoAEC,bhut taff hai,6,0,0,0,3,13,3.666666667,0
UghxKAiW0bnzTXgCoAEC,nyc,3,0,0,0,1,3,3,0
UghowFG0IPV8FngCoAEC,nice,3,0,0,0,1,4,4,0
UghyIqBlSooXA3gCoAEC, super recipe ,2,0,0,0,4,14,5.5,0
Ugii2XA6HtjkXngCoAEC,try thank,1,3,0,0,2,9,4,0
Uggr2Vj58hYZnHgCoAEC,kavita ji i must try thank,1,1,1,0,6,26,3.5,0
Ughl94BrRSKCrXgCoAEC,chicken ko kasana chahiye tha,6,0,0,0,5,29,5,0
UgivZMSBpvp9vngCoAEC,thanx mam recipie,1,2,0,0,3,17,5,0
UggkP7rzIx4erXgCoAEC,nice,3,1,0,0,1,4,4,0
UgiNhbrtTyL9mXgCoAEC,mam chicken katch nh lage ga kyuki chawal toh pahle se adha gal chuka hai,6,0,1,0,15,73,3.933333333,0
UgirU8d-oj2QYXgCoAEC,badi mushkil h,6,0,0,0,3,14,4,0
UghYrKJebr81xngCoAEC,tasty biryani,2,0,1,0,2,13,6,0
UgimoMm4IGTYuXgCoAEC,tasty,2,1,0,0,1,5,5,0
UggIC9MWhaQE_3gCoAEC,hello mamagr one half kg rice lungitb sara ingredient kitna lena h,7,1,0,0,12,66,4.583333333,0
UgjLAHmuQgOMVXgCoAEC,chicken kachha rahega ya fry hoga btaya ni aapne,6,3,0,0,9,48,4.444444444,0
Ugig-LJe6Q-J9HgCoAEC,dear kabita ur receipe looking delicious,4,3,0,0,6,40,5.833333333,0
UgiNEgx8Eurkw3gCoAEC,yummm,2,0,0,0,1,5,5,0
UggiJtqjUHXutXgCoAEC,pressure cooker nhi tha aata kharab kyo kiya,6,0,0,0,8,44,4.625,0
UghSZf6vCSo0IXgCoAEC,mashallah biwi ne dek ke banaya super test ,6,0,0,0,9,43,4.375,0
UgjcI69bdwMyU3gCoAEC,get shahi biryani masala,7,3,0,0,4,24,5.25,0
UgilmR9klys8xXgCoAEC,u r superb mamthe way u teach us nobody thathats offand hugs ur sonregard deepanker,4,3,0,0,15,83,4.6,0
UghdqX7AkFGUzHgCoAEC,aapne oil dalneka bhul gaye ho,6,0,0,0,6,30,4.166666667,0
UgiHWmDj1QUO-ngCoAEC,mam pan home u suggest alternate utensil cook dis biryani plz revert,7,8,0,0,12,68,4.75,0
UggEUJso8Vo7zngCoAEC,thanks lot dear sisterawsum texture yummy biryaniwill try soon,5,2,0,0,9,62,6,0
UggVrJdHoM4i93gCoAEC,hi kavita i question i use aluminium foil instead dough sealing biryani pot,7,4,2,0,13,75,4.846153846,0
Uggxa7S0pxwzNHgCoAEC,nice,3,1,0,0,1,4,4,0
UgjuGxBXVdmCFXgCoAEC,pudina dalna jaruri hain kya agr nahi dala kuch test krab haga kya,7,1,1,0,13,66,4.153846154,0
UgjuEOBNjzNHKHgCoAEC,you forgot add tomato real biryani,6,4,0,0,6,34,4.833333333,0
Ugiyeqltm88h1ngCoAEC,hello mam ramazan special harees bana na sikhaiye na plz,6,0,0,0,10,56,4.7,0
UgiuhZ-be9-8IXgCoAEC,kabita ji rocks,4,0,0,0,3,15,4.333333333,0
UgjNSpPW9xMDxngCoAEC,nice rcpy kabita baa,2,1,0,0,4,20,4.25,0
UggDoLSdWLcamXgCoAEC,try sure thank kabita,1,5,0,0,4,21,4.5,0
UghzEBZeTHpUDngCoAEC,hi,6,0,0,0,1,2,2,0
Ugh1qikHSp9RXHgCoAEC,maam check masala karny ke bad dam karny sy pehly ap ny nechy oil dala ta jab os k oper chawal dala,7,0,0,0,22,99,3.545454545,0
Ugj2hZwUwF8-pngCoAEC,gosht biryani video,7,1,0,0,3,19,5.666666667,0
UghCdvnXrfDSw3gCoAEC,tasty,2,0,0,0,1,5,5,0
UggX7euIFsn-eXgCoAEC,hi kabita tell recipe serves many persons thanks awesome recipes  loads love singapore,5,9,0,0,14,86,5.615384615,0
UghhwoqAjetvEngCoAEC,thank soo delicious,5,5,0,0,3,19,5.666666667,0
UgjcfvP2yOmKY3gCoAEC,superb,3,0,0,0,1,6,6,0
UgjsJwdTIAbluXgCoAEC,love way ur cooking food,4,3,0,0,5,24,4,0
UgiXnI28zWGQ_ngCoAEC,nice,3,0,0,0,1,4,4,0
UggKfvADqd7i93gCoAEC,g bahot acchhi hai biryani shaandar main bhi kabhi banata hoon lekin thoda difrent andaz mein lekin yeh bahot khob hai abh iss tarha banau ga,6,2,0,0,26,141,4.461538462,0
UgjvJ0O3ULAhU3gCoAEC,hi kabita thanks recipe wanted know whether tsp salt b enough rice looking forward trying it,5,6,0,0,16,92,4.8125,0
UggRDjxokKZPjHgCoAEC,tomato nahi dale mam,7,2,0,0,4,20,4.25,0
Ughee9FZsSzfG3gCoAEC,nice,3,0,0,0,1,4,4,0
UggXesuFFzJEBngCoAEC,can chicken done short time ,7,3,0,0,6,28,4.6,0
UghDPL4tUz56O3gCoAEC,awsm,3,0,0,0,1,4,4,0
Ughos_upIU1q5HgCoAEC,kabita ji bina food colore ke biriani ka recipie banaie ak coz hermful healthplz,7,2,0,0,14,80,4.785714286,0
UghVnEdDEvtWQngCoAEC,kitchen,6,4,0,0,1,7,7,0
UggadABEnAdMMXgCoAEC,nice,3,0,0,0,1,4,4,0
UgjKyECF4F4ekXgCoAEC,maam hame kaisyy sure ho ki heyy chicken achy see cook ho gaya hai,7,0,0,0,14,66,3.785714286,0
UggNnVKVooBPzXgCoAEC,thank didi,1,1,0,0,2,10,4.5,0
Ugh1Dp7Yg2FBXngCoAEC,great video,3,0,0,0,2,11,5,0
Ugjz9zL4oQe423gCoAEC,cake,6,0,0,0,1,4,4,0
Ughk1vHPFCHY3XgCoAEC,madam ji isko hum pressure cooker bna sakte hain ,7,1,0,0,10,49,4.444444444,0
Ugi5acuvE41R4ngCoAEC,cooking system systematic kitchen clean beautiful,4,9,0,0,6,49,7.333333333,0
Uginy2uFOgB5tHgCoAEC,heyy dear thanks lot sharing recipe  really help vry much ill really try it,1,7,0,0,15,75,4.357142857,0
Ugh_eX9xoTduN3gCoAEC,kya baat hay agar aur mirchi dalna hay kitna dalna aur kuch alag karna kya,7,1,0,0,15,74,4,0
UggFMFKx6_6X2XgCoAEC,nice video ,3,1,0,0,3,11,4.5,0
UghYZVtyutflmHgCoAEC,hello kabita i bad cook tried biryani recipe great detailed explanation awesome,4,9,1,0,12,79,5.666666667,0
Ugj_UFRgpSghMHgCoAEC,biryani masala kesa banate hai ghar pe plss answr,7,0,0,0,9,49,4.555555556,0
UgijjEHFE3Nh0XgCoAEC,maam chicken achhe se pk jata h na,7,1,0,0,8,34,3.375,0
UgjuENr3AWpaFngCoAEC,plz make fried rice,6,0,0,0,4,19,4,0
Ugir_Noec1vnDHgCoAEC,thanks biryni,1,1,0,0,2,13,6,0
UgjcAjhTLNVke3gCoAEC,ur way cooking easy nice didi,4,4,0,0,6,29,4,0
UgjCbrF8q67rSHgCoAEC,mem apki har recipe bhout hi super hote h apki har recipe tray krte hu,4,1,0,0,15,70,3.733333333,0
Ugh_LdH2X8_D5XgCoAEC,i really love itthanks,1,0,1,0,4,22,4.75,0
Ugiqb4XcuLGJPHgCoAEC,madam ye aata barbaad ho gaya uska kya karna hi ,7,0,0,0,11,48,3.8,0
Ughkq8PEfIVlxXgCoAEC,nice recipe,2,1,0,0,2,11,5,0
UgjIpCdZN_9JH3gCoAEC,nice i like ,3,1,1,0,4,12,3,0
UgjGTMGrB5AJJHgCoAEC,hum ye biryani cooker banayenge chalega kya,7,2,0,0,7,43,5.285714286,0
UghFt04w3rMsFXgCoAEC,hello mam,6,0,0,0,2,9,4,0
UgjfZ1kJfBjRyngCoAEC,niche se chicken jalega nahi na mam,7,1,0,0,7,35,4.142857143,0
UggjpKr4FreGDngCoAEC,thank ur reply kind i really love cooking way explain cooking mom watch youtube thanks,5,13,1,0,15,86,4.8,0
Ugg3Yq4IWJ2JdHgCoAEC,superb,3,0,0,0,1,6,6,0
Ugid5H05ZSFT2XgCoAEC,wow,3,0,0,0,1,3,3,0
Ugj3JdaLKz3gyngCoAEC,shahi masalacan u plz tell prepare,7,6,0,0,6,34,4.833333333,0
UgiTL_tkyhSFmHgCoAEC,u alwaz rock mam,4,0,0,0,4,16,3.25,0
UgiGdf2iQ6lzoXgCoAEC,kabita didi i love ur cooking style,4,0,1,0,7,35,4.142857143,0
UghHoC8Cfvp_cXgCoAEC,awesome,3,0,0,0,1,7,7,0
UgjeJCACYiHBI3gCoAEC,i haandi cook how i cook tawa round handi any alternative cooking direct heat haandi,7,14,2,0,15,84,4.666666667,0
UgiUOIOF_dnKVngCoAEC,yestarday made iti burnt biryani chicken pieces ,6,5,0,0,8,48,5.857142857,0
UghIM1zAism4jXgCoAEC,kabita di tried it meri biryani niche se jal gai ti halka sa kya reason ho skata hai chicken ka taste bahut hi acha thabahut hi achcha everyone loved it,7,3,0,0,30,152,4.1,0
UgitzJKalW3n9HgCoAEC,tamato rice show,6,1,0,0,3,16,4.666666667,0
Ugh3qW7flFwOmXgCoAEC,nice cooking,4,0,0,0,2,12,5.5,0
UggxoLygIIbNfXgCoAEC,please show family make dum ka murq,6,5,0,0,7,35,4.142857143,0
UghgYNCkOu721ngCoAEC,kabita catering serviceyou good cheff i love cooking producture thank time,5,8,1,0,11,74,5.818181818,0
UgjGOWCNvT1A43gCoAEC,kabita gi tussi great cheff hoo,4,0,1,0,6,31,4.333333333,0
UgjUrro_1M6ALXgCoAEC,pan nonstick,7,2,0,0,2,12,5.5,0
UggLustJXkfv0ngCoAEC,please show make chicken cutlets,6,2,0,0,5,32,5.6,0
UgiAwHraE4XDvHgCoAEC,nice,3,0,0,0,1,4,4,0
UggnFWgBigEQn3gCoAEC,nice,3,0,0,0,1,4,4,0
UggtU4OtWbB8i3gCoAEC,lovely voice cooking well,4,3,0,0,4,25,5.5,0
UgjEz2N5Bui3LXgCoAEC,thank u mam,1,0,0,0,3,11,3,0
UgiyHAQn4fYN53gCoAEC,testi,2,0,0,0,1,5,5,0
UgjqEr-HDaeR3XgCoAEC,khane bahot testi banti hai mam lekin calarful nahi dikhati,2,1,0,0,10,59,5,0
UghpOU5TFL03lngCoAEC,new subsis like videosiam indian like indian pakistani foods,4,5,0,0,9,60,5.777777778,0
UggW8cjI7tQ4KngCoAEC,thank u much mam,1,1,0,0,4,16,3.25,0
UgjxLB6tSeIrEngCoAEC,nice well explained  thanks,5,1,0,0,5,27,5.75,0
UgjIFdlzIg5KU3gCoAEC,kya kekar biryani h,6,0,0,0,4,19,4,0
UggwqLfntyQXcHgCoAEC,maine ise last tuesday banaya tha tasty yummmmmmmmmmmmmmmm keep,2,6,0,0,9,63,6.111111111,0
Uggi9jidQVaSx3gCoAEC,superrrr biryani kabita ji,2,0,0,0,4,26,5.75,0
UgilOKRz43DbOXgCoAEC,madam biryani acchi bnayi h tumne ab ise hmare ghar dene aa jao,6,0,0,0,13,63,3.923076923,0
UggQegUoGIvqS3gCoAEC,good,3,0,0,0,1,4,4,0
UghU8GQ3xNzpSngCoAEC,cooker banana ho to,7,1,0,0,4,19,4,0
UgjPg7bR7be7UngCoAEC,ur way cooking unique different,4,3,0,0,5,31,5.4,0
Uggjjt0CO4Dxj3gCoAEC,aap ki har recipe bhot hi achi ho ti h,4,0,0,0,10,38,2.9,0
UgiVNi1ZJTcMxXgCoAEC,saffron kya sirf colour ke liye hi hainya fir taste ke liye bhipls reply,7,0,0,0,14,72,4.214285714,0
UggTrW4do8jv6HgCoAEC,kabhi ghar bulake khilao kabita ji,6,0,0,0,6,34,4.833333333,0
UgjPajkNJ3mBwngCoAEC,i tried recipe really superb i doubt necessary add saffron,5,9,2,0,10,58,4.9,0
UgiosVQ6qRHL3ngCoAEC,biryani bnani nh ati itni ajib si banai shakal se hi baqwas lag rh he,6,1,0,0,15,69,3.666666667,0
UgiaS9qeSYPmKngCoAEC,thanks dear nice sister,1,4,0,0,4,23,5,0
UgiKcbJiqx-qh3gCoAEC,nice,3,0,0,0,1,4,4,0
UgjXG4MTNgEDC3gCoAEC,oil,7,2,0,0,1,3,3,0
UgiHpNM8Ya8QL3gCoAEC,awesome fabulous,3,0,0,0,2,16,7.5,0
UgjG0c2xQfNUsHgCoAEC,kabita ur cooking skills r good i want cook friday husband found biryani,4,9,1,0,13,72,4.615384615,0
Ugg9HPotgNCrpXgCoAEC,so sweet kabita ji i vegetarian bt apki ye biryani dekhkar aisa lg raha ki nonveg khana shuru kr lu weldone kabita ji vry nice ,4,2,1,0,26,127,4.08,0
Ugg0mRCl85vsQ3gCoAEC,thank aunty,1,1,0,0,2,11,5,0
UghTvuc8bklq53gCoAEC,realy ur magician i always follow ur recipe,4,1,1,0,8,43,4.5,0
UghaxPmLp8hV3ngCoAEC,sweet cooking mam,4,1,0,0,3,17,5,0
UggY9xR9EkOlwngCoAEC,ghee ki jaga oil use krskhty hn,7,0,0,0,7,31,3.571428571,0
UgjC3lsTMInitXgCoAEC,i love chicken biryani please help know ingredients  kg biryani sunday party day,7,9,1,0,14,80,5.153846154,0
Ugi3F5ssG-Z3oHgCoAEC,gee na mile toh kya dale,7,0,0,0,6,24,3.166666667,0
UgiS5H_i2M-7RHgCoAEC,thank kabita i follow recipes i tried recipe husband really loved biryani ,1,5,2,0,13,74,5.166666667,0
UgiNJcvSMA6CNHgCoAEC,kia hum ghee ki jaga oil b use kr skhty hain,7,2,0,0,11,44,3.090909091,0
Ugi89QI5MNLFyHgCoAEC,maam made dish mothers day turned best gharme sab ekdum khush huye mummy daddy bole ekdum hotel khaya jaisa lag raha h mummy k face pe wo smile dekh ke mujhe bhot khushi hua maam dis happened you tysm maam thanks alot,1,14,0,0,42,217,4.19047619,0
UgitWo8AFj3PdHgCoAEC,looking tasty,2,0,0,0,2,13,6,0
